gc_id,segment,model,n_horizons,mape_median,mape_mean,mape_p95,mae,rmse,bias,bias_pct,best_horizon
50548,Processor,LSTM,4,66.38,60.45,100.57,4.3735,4.9751,4.3735,60.45,T+2
50628,Processor,LightGBM,4,17.46,15.98,22.35,2.7054,3.012,-2.7054,-15.97,T+1
50628,Processor,XGBoost,4,19.24,16.69,23.2,2.8304,3.1625,-2.8304,-16.69,T+1
50628,Processor,LSTM,4,32.36,35.87,55.03,5.5672,5.8217,5.5672,35.87,T+3
50630,Processor,LSTM,4,16.69,14.13,22.23,3.092,3.6177,-1.1744,-2.83,T+3
50630,Processor,LightGBM,4,19.42,22.12,38.63,4.4392,4.7902,4.4392,22.12,T+1
50630,Processor,XGBoost,4,21.37,25.1,46.9,4.9569,5.5698,4.9569,25.1,T+1
50631,Processor,LSTM,4,10.28,11.05,16.37,3.5963,3.7798,3.5963,11.05,T+3
50631,Processor,LightGBM,4,18.26,16.69,19.98,5.5442,5.7326,-5.5442,-16.69,T+1
50631,Processor,XGBoost,4,21.52,18.93,22.77,6.2927,6.5724,-6.2927,-18.93,T+1
50633,Processor,LightGBM,4,5.12,4.9,7.45,1.5564,1.7209,-1.5564,-4.9,T+1
50633,Processor,XGBoost,4,5.79,5.68,7.21,1.7987,1.8454,-1.7987,-5.68,T+3
50633,Processor,LSTM,4,11.99,11.89,12.7,3.7696,3.7792,-3.7696,-11.89,T+1
50635,Processor,XGBoost,4,1.86,2.32,4.9,0.4992,0.6436,0.299,1.44,T+2
50635,Processor,LightGBM,4,2.68,2.39,3.89,0.5124,0.6093,0.477,2.24,T+1
50635,Processor,LSTM,4,20.8,21.82,25.11,4.7579,4.805,-4.7579,-21.82,T+3
50637,Processor,LightGBM,4,38.98,40.84,70.16,2.8887,3.1064,1.1176,25.76,T+1
50637,Processor,XGBoost,4,39.67,39.09,67.74,2.6677,3.0124,1.3864,28.33,T+2
50637,Processor,LSTM,4,49.25,49.09,93.54,3.1156,3.9705,2.6763,45.56,T+2
50639,Processor,LSTM,4,4.46,4.67,7.45,0.775,0.868,0.5755,3.56,T+4
50639,Processor,XGBoost,4,8.21,8.48,15.33,1.3957,1.6687,1.0053,6.19,T+3
50639,Processor,LightGBM,4,9.84,8.42,12.58,1.3935,1.5723,0.7407,4.6,T+3
50642,Processor,XGBoost,4,13.93,14.02,23.5,2.4784,2.992,-2.4784,-14.02,T+1
50642,Processor,LightGBM,4,14.07,13.3,21.27,2.3394,2.753,-2.3394,-13.3,T+1
50642,Processor,LSTM,4,33.88,33.88,49.83,5.4294,5.6813,5.4294,33.88,T+3
50643,Processor,XGBoost,4,5.66,6.11,10.41,1.1762,1.3271,0.004,0.45,T+1
50643,Processor,LightGBM,4,9.14,7.91,11.57,1.5657,1.7643,-0.5948,-2.52,T+1
50643,Processor,LSTM,4,21.0,20.95,29.49,3.9395,4.1695,3.9395,20.95,T+3
50645,Processor,XGBoost,4,9.02,11.32,20.71,1.611,1.9885,-0.8898,-5.27,T+4
50645,Processor,LightGBM,4,9.13,10.12,15.61,1.4056,1.5919,-0.5268,-2.76,T+4
50645,Processor,LSTM,4,29.05,24.75,37.33,3.0697,3.457,3.0697,24.75,T+2
50647,Processor,LightGBM,4,6.22,4.81,6.47,1.2065,1.3764,0.2778,1.56,T+2
50647,Processor,XGBoost,4,10.95,11.0,12.59,2.8712,2.9149,-0.3325,-0.06,T+3
50647,Processor,LSTM,4,11.69,16.52,37.04,3.8439,4.9596,3.8439,16.52,T+2
50649,Processor,LSTM,4,33.93,31.05,39.69,8.3007,8.7151,-0.6379,7.36,T+2
50649,Processor,XGBoost,4,59.32,58.91,104.25,13.316,14.9159,13.316,58.91,T+1
50649,Processor,LightGBM,4,60.49,61.58,111.83,13.8069,15.6631,13.8069,61.58,T+1
50651,Processor,XGBoost,4,13.05,18.57,42.96,4.8503,7.3693,-4.2838,-14.93,T+2
50651,Processor,LightGBM,4,19.8,20.7,39.57,5.0254,6.9378,-3.5946,-11.26,T+2
50651,Processor,LSTM,4,25.34,23.93,39.78,4.8618,5.6677,0.6019,9.74,T+4
50653,Processor,LSTM,4,12.62,11.29,18.96,2.1013,2.5449,-2.0566,-11.0,T+4
50653,Processor,LightGBM,4,18.09,22.59,39.2,3.9327,4.4101,3.9327,22.59,T+3
50653,Processor,XGBoost,4,22.02,21.44,30.52,3.7192,3.938,3.7192,21.44,T+3
50654,Processor,XGBoost,4,34.09,44.95,89.83,8.5304,9.077,1.0861,24.52,T+2
50654,Processor,LightGBM,4,35.72,44.03,86.59,8.281,8.8352,1.4827,25.49,T+2
50654,Processor,LSTM,4,41.39,40.5,64.3,9.9564,11.6025,-4.7986,-0.89,T+3
50657,Processor,LSTM,4,12.64,12.45,13.76,2.9316,2.9711,-0.3239,0.19,T+2
50657,Processor,LightGBM,4,24.48,27.1,46.68,6.0013,6.6025,6.0013,27.1,T+1
50657,Processor,XGBoost,4,26.49,29.1,48.19,6.4506,6.9762,6.4506,29.1,T+1
50664,Processor,LSTM,4,6.39,6.43,8.54,1.2352,1.2738,1.2352,6.43,T+4
50664,Processor,XGBoost,4,28.72,28.47,40.78,5.4598,5.7768,5.4598,28.46,T+4
50664,Processor,LightGBM,4,31.03,27.39,33.15,5.265,5.4568,5.265,27.4,T+4
50667,Processor,LSTM,4,12.33,12.89,25.09,3.4415,4.6688,-3.1415,-11.4,T+4
50667,Processor,XGBoost,4,14.39,15.52,30.09,3.2288,4.0939,2.8133,14.01,T+1
50667,Processor,LightGBM,4,21.05,20.48,35.15,4.3574,5.0919,4.3574,20.48,T+2
50669,Processor,LightGBM,4,17.25,30.68,72.75,11.4197,14.3324,8.7059,26.77,T+2
50669,Processor,XGBoost,4,18.02,34.04,81.9,12.7201,16.0334,10.1254,30.3,T+1
50669,Processor,LSTM,4,25.96,27.2,49.28,15.6051,20.4159,-14.7922,-24.65,T+3
50673,Processor,LightGBM,4,12.21,12.35,16.47,6.0442,6.367,-6.0442,-12.35,T+4
50673,Processor,XGBoost,4,12.93,14.41,21.47,7.0535,7.5705,-7.0535,-14.41,T+3
50673,Processor,LSTM,4,21.3,19.68,23.37,9.6737,9.9896,-9.6737,-19.68,T+4
50676,Processor,XGBoost,4,8.36,7.17,10.37,1.9755,2.2028,1.9755,7.17,T+3
50676,Processor,LightGBM,4,8.62,8.62,9.73,2.3868,2.4083,2.3868,8.63,T+4
50676,Processor,LSTM,4,13.3,12.58,14.4,3.4862,3.545,-3.4862,-12.58,T+4
50678,Processor,LightGBM,4,8.84,8.68,14.67,6.4165,7.4309,3.5052,4.66,T+3
50678,Processor,XGBoost,4,12.12,14.81,27.32,10.5162,12.2709,10.5162,14.81,T+1
50678,Processor,LSTM,4,17.14,18.23,24.12,13.5036,14.0937,-13.5036,-18.23,T+3
50680,Processor,LSTM,4,7.09,11.31,27.54,4.1214,6.2824,-4.0686,-11.12,T+3
50680,Processor,XGBoost,4,29.78,30.16,45.18,9.0718,9.6141,9.0718,30.16,T+1
50680,Processor,LightGBM,4,34.79,33.96,55.84,9.9989,11.2323,9.9989,33.96,T+1
50682,Processor,LightGBM,4,14.0,13.2,22.67,22.9597,28.4281,-22.9597,-13.2,T+3
50682,Processor,XGBoost,4,14.64,14.38,25.06,25.0172,30.9284,-25.0172,-14.38,T+3
50682,Processor,LSTM,4,42.98,42.71,52.13,70.137,74.5049,-70.137,-42.71,T+4
50683,Processor,LightGBM,4,10.46,11.51,21.55,7.6965,9.3513,6.7319,10.18,T+4
50683,Processor,LSTM,4,11.14,11.06,15.62,7.8208,8.5415,-7.8208,-11.07,T+2
50683,Processor,XGBoost,4,14.79,14.71,24.03,10.1816,11.6017,10.1816,14.71,T+4
50686,Processor,LightGBM,4,23.94,23.2,41.92,3.8617,4.9666,-3.7631,-22.27,T+1
50686,Processor,XGBoost,4,24.73,23.41,41.02,3.9059,5.0294,-3.9059,-23.41,T+1
50686,Processor,LSTM,4,41.11,44.36,82.59,5.2619,6.1967,5.2619,44.36,T+3
50688,Processor,XGBoost,4,30.77,32.24,43.96,3.7004,3.8063,3.7004,32.25,T+1
50688,Processor,LightGBM,4,33.56,36.25,44.34,4.1829,4.2093,4.1829,36.24,T+3
50688,Processor,LSTM,4,38.94,39.15,48.71,4.5007,4.5467,4.5007,39.15,T+1
50690,Processor,LightGBM,4,0.86,1.02,2.23,0.2627,0.3628,-0.2367,-0.92,T+2
50690,Processor,XGBoost,4,3.8,3.17,4.19,0.8155,0.8903,-0.8155,-3.16,T+1
50690,Processor,LSTM,4,19.27,19.34,20.83,4.9707,4.9892,-4.9707,-19.35,T+4
50692,Processor,LightGBM,4,11.56,11.48,19.02,2.7287,3.2701,-1.2543,-3.2,T+3
50692,Processor,LSTM,4,15.08,18.94,38.18,3.8335,4.4317,1.569,10.67,T+1
50692,Processor,XGBoost,4,16.15,13.59,20.71,3.2353,3.8638,-1.7281,-4.89,T+3
50694,Processor,LightGBM,4,28.06,32.27,43.8,3.9613,4.0843,3.9613,32.27,T+1
50694,Processor,XGBoost,4,32.53,31.7,36.78,3.8879,3.9263,3.8879,31.7,T+2
50694,Processor,LSTM,4,50.09,49.61,51.54,6.0905,6.0926,6.0905,49.61,T+2
50696,Processor,LSTM,4,6.02,6.0,8.3,1.8898,2.0222,0.4346,1.78,T+2
50696,Processor,XGBoost,4,7.32,7.3,11.53,2.2138,2.4214,2.2138,7.3,T+1
50696,Processor,LightGBM,4,12.01,10.77,16.36,3.247,3.6145,3.247,10.77,T+1
50706,Processor,LightGBM,4,12.64,27.23,69.19,2.742,3.5473,1.4223,19.37,T+4
50706,Processor,XGBoost,4,14.53,28.35,66.83,2.8065,3.4198,1.8511,22.65,T+1
50706,Processor,LSTM,4,22.93,29.28,58.56,3.0912,3.4448,0.9093,15.79,T+1
50708,Processor,LightGBM,4,3.9,3.1,4.41,0.5083,0.5835,-0.5083,-3.1,T+1
50708,Processor,XGBoost,4,4.17,3.82,5.86,0.6414,0.7228,-0.6414,-3.82,T+4
50708,Processor,LSTM,4,8.95,7.46,11.05,1.26,1.444,-1.2183,-7.19,T+4
50714,Processor,XGBoost,4,19.66,19.41,28.47,1.6044,1.714,1.1523,14.73,T+4
50714,Processor,LightGBM,4,20.48,19.66,24.49,1.6527,1.6895,0.8477,11.34,T+1
50714,Processor,LSTM,4,77.72,74.32,88.09,6.2188,6.2595,6.2188,74.32,T+4
50720,Processor,XGBoost,4,11.03,12.76,19.01,2.2065,2.2989,1.1428,7.35,T+1
50720,Processor,LightGBM,4,12.25,14.93,21.97,2.5854,2.6825,1.3679,8.74,T+3
50720,Processor,LSTM,4,30.2,29.15,40.1,5.0008,5.1814,5.0008,29.15,T+4
50723,Processor,XGBoost,4,1.83,3.16,7.06,0.7406,0.9824,-0.3188,-1.32,T+1
50723,Processor,LightGBM,4,4.53,4.93,9.65,1.1611,1.4494,-0.0308,-0.17,T+3
50723,Processor,LSTM,4,32.47,30.36,35.81,7.1199,7.2131,7.1199,30.35,T+1
50725,Processor,LSTM,4,13.02,14.58,24.15,4.9442,5.9873,-1.4316,-1.56,T+4
50725,Processor,LightGBM,4,55.97,56.29,64.62,18.3335,19.1473,-18.3335,-56.29,T+2
50725,Processor,XGBoost,4,56.06,56.33,64.29,18.3511,19.1519,-18.3511,-56.32,T+2
50728,Processor,LSTM,4,26.97,45.08,108.23,5.3986,6.192,-0.981,15.87,T+1
50728,Processor,LightGBM,4,40.8,35.56,45.21,6.2809,7.2758,-4.9366,-17.02,T+1
50728,Processor,XGBoost,4,44.53,39.28,50.05,6.5588,7.3331,-4.7183,-13.89,T+1
50730,Processor,LSTM,4,52.55,57.52,106.36,5.9924,6.4991,3.0705,44.52,T+1
50730,Processor,XGBoost,4,73.85,71.14,116.83,7.3149,7.7352,5.1914,61.7,T+3
50730,Processor,LightGBM,4,75.16,73.6,122.63,7.5922,8.0977,5.3748,63.75,T+3
50734,Processor,LSTM,4,23.68,19.23,25.2,3.3275,3.7747,-1.9518,-7.87,T+3
50734,Processor,XGBoost,4,26.38,33.08,62.75,4.8401,5.401,4.8401,33.07,T+2
50734,Processor,LightGBM,4,29.4,36.59,71.7,5.2969,6.0543,5.2969,36.59,T+1
50739,Processor,LSTM,4,9.99,10.07,13.46,1.9001,2.0045,-1.9001,-10.07,T+4
50739,Processor,LightGBM,4,30.96,30.14,34.17,5.6529,5.7342,-5.6529,-30.14,T+3
50739,Processor,XGBoost,4,32.8,32.17,36.13,6.0246,6.085,-6.0246,-32.17,T+3
50742,Processor,LightGBM,4,24.74,27.99,56.38,3.4679,4.2583,0.3616,12.93,T+1
50742,Processor,XGBoost,4,29.74,28.2,47.52,3.5292,4.1235,0.2662,12.18,T+1
50742,Processor,LSTM,4,51.82,52.55,90.7,5.6417,6.2525,4.0934,45.13,T+2
53156,Processor,XGBoost,4,9.83,22.55,59.17,2.3912,3.28,0.7516,13.01,T+4
53156,Processor,LightGBM,4,15.19,27.81,66.47,2.8332,3.6117,1.6803,21.77,T+4
53156,Processor,LSTM,4,36.32,35.34,46.45,4.0718,4.3122,0.9669,19.06,T+3
53158,Processor,XGBoost,4,19.23,17.02,26.33,1.303,1.4588,1.303,17.02,T+3
53158,Processor,LightGBM,4,20.98,19.34,29.84,1.5145,1.6754,1.5145,19.35,T+3
53158,Processor,LSTM,4,42.17,48.1,78.7,3.7086,3.8868,3.7086,48.1,T+3
53162,Processor,LightGBM,4,9.31,7.77,12.12,0.8367,1.0049,0.0994,1.69,T+2
53162,Processor,XGBoost,4,16.03,12.66,18.05,1.3236,1.5199,0.4007,5.03,T+2
53162,Processor,LSTM,4,58.6,60.05,80.68,6.2497,6.342,6.2497,60.05,T+1
53164,Processor,XGBoost,4,16.13,20.9,41.69,2.0723,2.3637,0.4742,8.97,T+3
53164,Processor,LightGBM,4,16.67,21.7,46.24,2.1132,2.5356,0.6873,11.23,T+3
53164,Processor,LSTM,4,44.45,51.01,92.97,4.9549,5.4026,4.9549,51.01,T+4
53166,Processor,XGBoost,4,12.88,13.7,26.28,2.2657,3.005,-2.2657,-13.7,T+3
53166,Processor,LightGBM,4,13.5,14.02,25.22,2.2853,2.8742,-2.2853,-14.02,T+3
53166,Processor,LSTM,4,14.63,12.92,21.61,1.8112,2.1179,0.9363,7.93,T+4
53168,Processor,XGBoost,4,4.82,9.59,23.35,1.5193,2.3552,-0.7924,-3.6,T+1
53168,Processor,LightGBM,4,10.11,13.77,30.24,2.112,3.059,-0.9135,-3.66,T+1
53168,Processor,LSTM,4,29.84,26.48,38.89,3.3137,3.5766,2.7047,23.01,T+4
53170,Processor,LightGBM,4,8.51,11.54,26.84,2.1354,3.016,2.08,11.31,T+1
53170,Processor,XGBoost,4,12.4,14.18,27.46,2.7411,3.2607,1.9625,11.0,T+2
53170,Processor,LSTM,4,13.77,13.58,25.64,3.1863,4.1814,-3.1341,-13.29,T+3
53179,Processor,XGBoost,4,1.08,2.21,5.6,0.2589,0.3796,0.2374,2.04,T+2
53179,Processor,LightGBM,4,3.75,4.16,5.69,0.4917,0.5067,0.4917,4.16,T+3
53179,Processor,LSTM,4,24.64,25.0,28.0,2.9632,2.9725,2.9632,25.0,T+2
53182,Processor,LSTM,4,24.34,24.02,44.89,2.498,3.0569,2.4136,23.43,T+4
53182,Processor,XGBoost,4,27.75,28.56,52.03,3.1048,3.5663,1.6153,18.22,T+3
53182,Processor,LightGBM,4,27.84,30.55,57.79,3.3273,3.8546,1.6763,19.09,T+3
53183,Processor,XGBoost,4,12.74,12.66,15.24,13.0749,13.3384,-13.0749,-12.66,T+1
53183,Processor,LightGBM,4,15.0,15.19,19.42,15.9281,16.5873,-15.9281,-15.19,T+3
53183,Processor,LSTM,4,41.39,41.17,46.33,42.9868,43.8859,-42.9868,-41.17,T+4
53186,Processor,LightGBM,4,12.79,11.98,16.73,1.2269,1.2968,1.2269,11.98,T+1
53186,Processor,XGBoost,4,13.52,12.93,19.1,1.322,1.4235,1.322,12.93,T+1
53186,Processor,LSTM,4,36.16,33.67,38.49,3.4768,3.5102,3.4768,33.67,T+1
53188,Processor,LSTM,4,4.88,4.19,6.01,0.699,0.7731,0.2051,1.41,T+4
53188,Processor,LightGBM,4,13.52,14.3,20.87,2.3927,2.5448,2.3927,14.31,T+1
53188,Processor,XGBoost,4,17.16,15.93,26.8,2.6192,3.0602,2.6192,15.93,T+1
53194,Processor,XGBoost,4,8.22,9.51,18.13,1.1838,1.4961,-1.1838,-9.51,T+3
53194,Processor,LightGBM,4,11.24,13.04,22.49,1.6152,1.9171,-1.6152,-13.04,T+3
53194,Processor,LSTM,4,46.51,46.55,68.18,5.2085,5.442,5.2085,46.55,T+2
53196,Processor,LightGBM,4,12.12,21.36,49.58,1.8618,2.346,0.7192,11.73,T+2
53196,Processor,XGBoost,4,13.76,23.65,53.36,2.0328,2.506,1.0654,15.52,T+2
53196,Processor,LSTM,4,29.44,35.27,68.89,3.0529,3.5903,3.0529,35.27,T+2
53197,Processor,XGBoost,4,38.41,38.09,47.78,4.0483,4.1627,1.3982,22.09,T+2
53197,Processor,LightGBM,4,41.12,39.6,50.42,4.2144,4.3684,1.4311,22.81,T+2
53197,Processor,LSTM,4,73.81,67.1,111.38,6.0647,6.9077,6.0647,67.1,T+4
53199,Processor,LightGBM,4,17.25,20.77,35.67,2.0903,2.2371,0.7805,11.95,T+1
53199,Processor,XGBoost,4,25.73,25.56,38.55,2.5592,2.6668,1.0945,15.69,T+1
53199,Processor,LSTM,4,44.86,43.81,81.27,3.9167,4.6683,3.8456,43.33,T+2
53201,Processor,LightGBM,4,10.16,11.2,19.28,1.8722,2.2539,-1.8722,-11.2,T+3
53201,Processor,LSTM,4,10.62,10.4,18.88,1.5292,1.8518,1.0061,7.41,T+1
53201,Processor,XGBoost,4,12.31,12.09,19.61,2.0151,2.407,-2.0151,-12.08,T+3
53202,Processor,LSTM,4,16.84,19.4,28.13,3.6385,3.9456,-3.6385,-19.4,T+4
53202,Processor,XGBoost,4,19.59,19.33,27.75,3.435,3.609,3.435,19.33,T+1
53202,Processor,LightGBM,4,21.59,17.46,25.18,3.0453,3.4651,3.0453,17.46,T+1
53205,Processor,LightGBM,4,13.23,14.11,18.22,2.2153,2.2867,-2.2153,-14.11,T+4
53205,Processor,XGBoost,4,17.46,15.74,18.61,2.4779,2.5681,-2.4779,-15.74,T+1
53205,Processor,LSTM,4,30.09,31.76,40.16,4.8985,4.9546,4.8985,31.75,T+3
53207,Processor,LSTM,4,14.99,18.11,37.63,2.8832,3.6949,2.8832,18.1,T+3
53207,Processor,XGBoost,4,19.23,18.67,28.61,3.5684,4.167,-3.5684,-18.67,T+1
53207,Processor,LightGBM,4,20.64,18.63,29.27,3.5858,4.256,-3.5858,-18.63,T+1
53210,Processor,XGBoost,4,7.49,6.58,10.7,1.2169,1.4615,-1.2169,-6.58,T+4
53210,Processor,LightGBM,4,7.92,7.04,11.77,1.3016,1.5541,-1.3016,-7.04,T+4
53210,Processor,LSTM,4,15.44,17.59,28.12,3.0398,3.2408,3.0398,17.59,T+2
53212,Processor,LSTM,4,13.64,13.2,15.98,2.3819,2.4187,2.3819,13.2,T+2
53212,Processor,LightGBM,4,13.88,13.66,17.01,2.4778,2.5365,-2.4778,-13.66,T+1
53212,Processor,XGBoost,4,16.09,16.18,18.21,2.9284,2.9392,-2.9284,-16.18,T+1
53214,Processor,LightGBM,4,1.26,1.53,2.38,0.397,0.4273,0.2203,0.86,T+2
53214,Processor,XGBoost,4,2.36,2.68,4.59,0.6976,0.8022,0.5386,2.08,T+1
53214,Processor,LSTM,4,18.12,18.16,19.87,4.7373,4.7575,-4.7373,-18.16,T+4
53216,Processor,XGBoost,4,6.05,9.08,21.98,2.0825,3.0854,-2.0633,-8.97,T+1
53216,Processor,LightGBM,4,7.05,9.89,22.91,2.2514,3.2303,-1.9882,-8.5,T+2
53216,Processor,LSTM,4,33.75,31.34,43.25,6.3354,6.6238,6.3354,31.35,T+4
53218,Processor,LightGBM,4,12.23,9.66,13.1,2.0189,2.2766,0.4675,3.33,T+4
53218,Processor,XGBoost,4,12.71,11.58,15.88,2.416,2.5656,0.3983,3.14,T+4
53218,Processor,LSTM,4,14.17,14.36,22.4,2.8834,3.1333,2.1035,11.22,T+3
53220,Processor,LSTM,4,4.41,7.99,19.1,2.3885,3.5138,-2.1555,-7.04,T+3
53220,Processor,XGBoost,4,23.59,25.65,37.34,6.84,7.1193,6.84,25.65,T+4
53220,Processor,LightGBM,4,29.53,29.85,44.44,7.8526,8.3233,7.8526,29.85,T+1
53222,Processor,XGBoost,4,7.35,8.77,14.94,3.3252,3.7261,2.3338,6.47,T+2
53222,Processor,LightGBM,4,7.87,8.35,12.86,3.1932,3.446,2.3468,6.38,T+3
53222,Processor,LSTM,4,15.22,14.18,22.14,5.7365,6.5608,-5.7365,-14.18,T+4
53223,Processor,LSTM,4,6.99,7.63,13.15,2.0196,2.2597,1.2429,5.05,T+2
53223,Processor,LightGBM,4,13.87,12.08,18.06,3.1883,3.5518,3.1883,12.08,T+1
53223,Processor,XGBoost,4,14.21,12.73,18.98,3.3561,3.7073,3.3561,12.73,T+1
53225,Processor,LightGBM,4,9.33,8.62,12.12,3.728,4.0266,-2.2784,-5.18,T+2
53225,Processor,XGBoost,4,11.32,11.2,14.62,4.8637,5.075,-3.2871,-7.46,T+1
53225,Processor,LSTM,4,13.29,13.42,16.41,5.8654,6.0253,-5.8654,-13.42,T+4
53227,Processor,LSTM,4,15.3,15.17,20.32,4.8249,5.015,-0.8198,-0.13,T+2
53227,Processor,XGBoost,4,17.0,21.01,45.73,5.7764,7.638,5.0957,19.2,T+3
53227,Processor,LightGBM,4,21.93,24.15,49.37,6.7181,8.5171,6.5516,23.71,T+4
53230,Processor,LightGBM,4,1.88,5.84,16.03,4.1716,6.9324,-3.6223,-4.91,T+1
53230,Processor,XGBoost,4,6.13,6.92,13.45,4.657,6.0453,-1.7983,-2.12,T+2
53230,Processor,LSTM,4,19.86,22.77,31.78,14.9793,16.1065,-14.9793,-22.77,T+4
53240,Processor,LSTM,4,7.41,12.27,26.77,1.7565,2.1313,0.4836,5.07,T+3
53240,Processor,LightGBM,4,11.41,15.76,32.18,2.2586,2.6386,0.886,8.01,T+3
53240,Processor,XGBoost,4,11.66,14.78,29.64,2.1376,2.4943,0.7115,6.77,T+3
54426,Processor,LightGBM,4,5.75,7.84,14.7,1.0782,1.2905,-0.6271,-4.41,T+3
54426,Processor,XGBoost,4,5.97,5.65,7.0,0.7663,0.7899,-0.1565,-1.04,T+2
54426,Processor,LSTM,4,9.61,8.69,11.73,1.1626,1.2304,1.1626,8.69,T+4
54487,Processor,LightGBM,4,31.63,31.98,44.58,2.2512,2.3491,2.2512,31.98,T+1
54487,Processor,XGBoost,4,42.93,41.77,55.51,2.9243,2.9913,2.9243,41.77,T+1
54487,Processor,LSTM,4,83.81,74.26,98.07,5.0567,5.2193,5.0567,74.26,T+1
54489,Processor,LightGBM,4,7.66,9.25,17.67,1.1277,1.4198,-0.9156,-7.32,T+2
54489,Processor,XGBoost,4,8.04,8.62,14.28,1.0358,1.2002,-0.4773,-3.5,T+2
54489,Processor,LSTM,4,29.86,25.81,33.13,2.904,3.0462,2.904,25.81,T+3
54809,Processor,LSTM,4,2.72,3.98,8.45,0.9339,1.2394,-0.3435,-1.26,T+2
54809,Processor,XGBoost,4,3.43,3.4,5.91,0.7812,0.9763,-0.6919,-2.99,T+3
54809,Processor,LightGBM,4,3.62,3.63,5.3,0.8299,0.9105,-0.8299,-3.63,T+2
54811,Processor,LSTM,4,20.02,23.78,36.68,7.5593,8.625,-7.5593,-23.78,T+3
54811,Processor,XGBoost,4,24.62,25.18,41.24,7.1477,7.949,7.1477,25.18,T+1
54811,Processor,LightGBM,4,36.2,34.67,52.75,9.8775,10.69,9.8775,34.67,T+1
54813,Processor,LightGBM,4,7.35,10.41,21.88,17.6161,22.8794,-15.5435,-9.09,T+1
54813,Processor,XGBoost,4,8.63,9.83,18.05,16.5975,20.3836,-16.5975,-9.83,T+2
54813,Processor,LSTM,4,12.56,12.86,17.0,21.3805,22.2783,-21.3805,-12.85,T+1
54815,Processor,XGBoost,4,6.21,5.62,9.82,5.2592,6.5432,0.5025,0.72,T+4
54815,Processor,LightGBM,4,6.96,7.42,13.37,6.8974,8.1235,-0.6578,-0.41,T+4
54815,Processor,LSTM,4,38.3,37.8,40.04,35.5342,35.7021,-35.5342,-37.8,T+1
54817,Processor,XGBoost,4,15.68,14.97,26.32,9.0097,10.7511,8.6474,14.48,T+1
54817,Processor,LightGBM,4,22.01,19.21,30.52,11.3681,13.0563,10.7562,18.37,T+1
54817,Processor,LSTM,4,28.23,29.24,38.53,18.8853,20.0285,-18.8853,-29.24,T+4
54821,Processor,XGBoost,4,3.94,3.81,7.27,5.8159,7.8304,-0.0045,0.13,T+4
54821,Processor,LightGBM,4,5.3,7.34,15.03,10.7041,13.2288,6.501,4.64,T+2
54821,Processor,LSTM,4,33.75,33.74,36.89,50.7046,51.0486,-50.7046,-33.74,T+4
54823,Processor,LightGBM,4,12.55,14.2,24.44,25.7142,29.5601,-20.9588,-11.31,T+1
54823,Processor,XGBoost,4,14.25,13.22,19.07,23.6713,25.895,-14.0115,-7.33,T+2
54823,Processor,LSTM,4,36.31,34.95,37.4,62.3265,62.8555,-62.3265,-34.94,T+1
54826,Processor,LightGBM,4,2.28,2.76,6.03,0.4091,0.5612,0.4091,2.77,T+1
54826,Processor,XGBoost,4,2.96,2.96,5.35,0.4355,0.5371,0.3431,2.35,T+1
54826,Processor,LSTM,4,13.21,14.19,17.88,2.1091,2.1365,2.1091,14.19,T+2
54828,Processor,LightGBM,4,19.4,16.68,26.61,2.6374,3.0836,2.6275,16.63,T+1
54828,Processor,XGBoost,4,20.0,17.31,27.58,2.7304,3.1612,2.6273,16.76,T+1
54828,Processor,LSTM,4,22.54,20.05,28.89,3.1976,3.4588,3.1976,20.05,T+1
54830,Processor,XGBoost,4,17.91,22.42,47.82,6.4486,8.1406,6.4486,22.43,T+1
54830,Processor,LSTM,4,20.13,21.0,34.99,8.0934,9.8653,-7.0929,-17.09,T+4
54830,Processor,LightGBM,4,25.82,28.12,55.69,8.2306,9.9613,8.2306,28.12,T+1
54832,Processor,LSTM,4,2.29,2.39,2.7,0.6635,0.6678,-0.0629,-0.17,T+3
54832,Processor,XGBoost,4,3.04,3.08,4.41,0.8469,0.8943,0.5095,1.89,T+1
54832,Processor,LightGBM,4,7.93,6.8,9.99,1.8658,2.0865,1.8658,6.8,T+4
54834,Processor,LightGBM,4,8.06,10.78,24.52,9.1332,12.4967,8.2045,9.72,T+1
54834,Processor,XGBoost,4,11.66,11.12,19.15,9.8671,11.5854,9.2848,10.46,T+4
54834,Processor,LSTM,4,35.89,36.5,42.7,33.2134,33.9561,-33.2134,-36.5,T+3
54836,Processor,LightGBM,4,3.51,3.59,6.18,2.1405,2.5592,1.727,2.96,T+2
54836,Processor,XGBoost,4,4.58,4.37,6.59,2.6254,2.8872,1.6522,2.87,T+2
54836,Processor,LSTM,4,14.8,16.09,20.72,9.8771,10.1879,-9.8771,-16.09,T+4
54848,Processor,LightGBM,4,8.87,8.83,10.21,10.0221,10.146,-10.0221,-8.83,T+2
54848,Processor,XGBoost,4,9.72,9.48,12.13,10.7618,11.1492,-10.7618,-9.47,T+2
54848,Processor,LSTM,4,38.31,39.23,42.69,44.5586,44.8255,-44.5586,-39.23,T+3
54855,Processor,LSTM,4,10.88,11.58,19.5,2.9337,3.5423,-1.9526,-6.83,T+4
54855,Processor,LightGBM,4,23.77,26.44,46.06,5.8271,6.4603,5.8271,26.45,T+1
54855,Processor,XGBoost,4,25.34,28.53,47.97,6.3228,6.8636,6.3228,28.53,T+1
